g_abs,bp_rp
0.693559331451743,1.4407558
4.729574950635982,1.5755949
6.2462846727739,1.4971762
9.919227245128575,2.4340305
7.232447111626644,1.2350874
5.625292664353207,1.0704708
5.475541160530101,1.435977
3.8685479702588204,0.88557816
10.51822671046309,2.6891003
3.6799859700928685,1.0938997
7.02760467884773,1.3799038
6.54016682135568,1.1956263
3.26824690130071,1.1205378
4.044629547538049,0.81351566
0.8592296367477594,1.2282505
3.986185618369541,1.4046926
2.2087910143541514,0.79399776
1.4109543943127711,2.0530615
8.228962973534404,1.8208141
3.2984673252231715,1.7383623
5.018183267849203,1.3773079
3.710797850709863,0.7667532
6.980977740959851,1.4932594
3.5393583936624218,0.71784115
5.07820428971684,0.9109173
5.2971501318097065,1.0409355
6.040914682839247,1.0715303
5.54109475274954,1.6444588
5.86845757442147,1.15691
4.996757802229457,0.87896633
2.63256144619581,0.8582659
9.407924052894252,2.3667316
4.704438025068212,0.93147373
3.2428105813765775,0.9499359
7.144033187306068,1.8700409
9.006971171864201,2.2648
4.457208159427607,0.9299078
11.154634187138178,2.700735
6.190070168984516,1.2466011
4.529865766106148,0.9544296
2.1175613020457256,0.8933306
3.691598836138775,1.0938368
6.507765895860359,1.2665138
6.15325901827207,1.33045
8.198462330526539,2.0776138
3.5882309566561705,1.0366201
4.1563292513925525,0.8545151
5.649096093405966,1.0870361
3.3715062423173965,1.9555473
7.195016214731602,1.6894617
4.670799936614705,1.2139406
6.4789821642040195,1.4755611
3.859932859106868,0.8076315
3.890181283364008,1.969697
4.881041828234451,0.9081011
2.6032900676102297,1.1991425
1.4605521335319427,1.6948662
10.050497642664595,2.3880348
3.6609777521828057,0.9037876
5.0089941924964005,1.2470446
3.4373823356032247,1.1880741
1.316612054307308,1.0739012
6.136724545125858,1.2140102
3.3605734150200366,0.90949154
7.529632689427242,1.7319775
4.874218269861997,1.1969957
4.777904015216434,1.1697683
4.83917582884836,2.0301142
3.1909174570766883,0.70410824
3.908218256326508,1.4214573
4.202645401808246,0.8659506
4.406270766577153,0.83288956
5.402425579992931,1.0664797
3.4340403856029127,1.2652731
7.56094571224876,1.7625713
3.0504685429286003,0.9344673
6.234381933622615,1.2260647
6.474099576951051,1.4290075
5.1672113692837485,1.8495045
4.187268568568459,0.8525791
7.833573202935604,1.8021507
4.864643456524206,1.1503553
5.454073721684406,1.1646185
2.388042657708972,2.4828386
3.586371644172994,1.6558628
10.618902378244616,2.8259487
9.023185016480053,2.2791843
11.67091398404201,2.7815304
4.977885438777427,1.8105869
5.823227060440409,1.1322851
5.184090905983499,1.2304983
6.397845221253132,1.4091129
1.776448251862245,1.4186316
6.825015466031555,1.7655611
1.232748573481265,1.3656597
4.131228433105376,0.9341793
2.4542752663003515,1.1131334
3.7051781026559336,0.7899647
2.936548221797235,1.2811441
3.1408914862819515,1.0449629
5.645448546391705,1.1989651
2.575393100875436,0.8974848
4.673846566858856,0.88434124
5.286839186433447,1.0940008
6.179445109118852,1.210702
8.144147169854708,1.8547993
4.678015018860828,0.8899622
6.845779674373901,1.6730528
9.81089345876686,2.4914703
4.420828991786497,0.96540165
3.461575452943455,1.158865
3.9527243482756305,0.8254471
4.154775356728056,0.81489277
4.577581734223974,0.88322926
10.001599413355287,2.4678993
5.014910821419521,1.4094172
4.248674241545469,1.1468601
9.42079523648724,2.3070602
0.8207710533223338,1.2104034
8.775331679610119,2.0250454
9.074235641396491,2.1697807
4.606198897733577,0.8928404
3.9299370308442327,0.88774395
5.151275797663892,0.9919977
3.7034941111954627,0.8939791
3.1775751729921016,0.74543476
3.1777542787350974,1.0932341
4.447644825466465,0.9459171
0.6370364124800538,1.2735786
3.6504872316172676,0.82196045
4.201379631212861,0.91314125
4.5470230743991795,1.1220808
4.935456737280495,1.1583204
4.159420691124563,0.8354664
9.232166404455974,2.5805836
4.923046182273351,1.517705
0.7785152080703135,1.3492393
6.822563655287247,1.1667595
8.047677689050857,1.8233662
3.856278918463847,0.88309956
3.247108950788018,0.7162466
3.8377917180735786,1.19697
3.067282447871591,1.1688681
2.624813640459461,0.66337585
5.833004477730393,1.0925303
3.7915176119397493,0.934742
5.121332135352471,1.382966
5.242175316555699,1.1412497
-0.06029456786580134,1.4240408
5.377728651065478,1.1573296
9.400491521064819,2.012247
7.551885524081456,1.5156803
3.428860396128476,0.7804642
6.562082798387145,1.9641762
3.447863596193521,1.2643795
5.771431007865823,1.5423784
2.548685180920856,1.3596563
5.122343451589728,0.9944
6.9452389123956735,1.2541237
5.3832505352173,1.0933933
3.592316196202683,0.9271622
3.9083885284256965,0.9579878
7.077009685056726,1.6052761
5.735309185686852,1.4397068
3.1696568229573394,0.9411583
3.6529202617483545,0.74257946
11.2351275147034,2.7107067
5.252053232777566,1.1259241
4.663668337327177,0.8967638
3.929242055984055,1.4722967
3.1889666224182545,1.081006
5.16435251311003,0.9771223
10.730780587433916,2.7208538
3.8191184963891427,1.6966877
9.126400721687233,2.260458
2.8890102541782916,0.82633686
2.6400340405412095,1.9646702
0.46557765052247824,1.1427774
4.517941046086468,0.86934376
3.7068051510497053,1.1849108
4.816183964304734,1.4223709
5.35169090796197,0.80199814
5.1391564882264,1.1019077
9.10013017388603,2.5337315
2.273758057785038,1.0965605
2.848119423799007,1.4524136
6.530979479687616,1.6203985
8.218675645799856,1.8161907
5.562037069122466,1.7863102
3.5387069563719162,0.8338499
2.9208383145605445,1.3152828
0.36117060805822376,2.1102343
3.943064393049873,0.7848244
7.948292971677869,1.8089085
3.380351143720368,0.7218504
7.794951780403089,1.9131689
3.844040743927197,1.4231405
5.747882192887657,1.4421711
3.6063769607902607,0.8099508
5.690288560342614,1.1369514
3.0494559726579453,0.7892437
8.494895548595608,2.198843
3.0287298022188605,1.2294531
9.366147681259523,2.501728
5.153500614954378,1.250886
4.024193993399495,1.4622669
2.629429902796531,1.4920139
5.411602760272336,1.3345404
4.231026785390537,0.93333244
5.115429834931152,1.3820753
4.737226670079448,0.90477276
3.1332953496192317,1.181735
5.222073917014296,0.9003067
3.469389444814821,1.695632
6.459210964955751,1.2221794
6.120351309908028,1.1303701
5.560405483276481,0.951663
7.947773940827801,1.8256168
9.333422355871978,2.5489235
4.068956274515516,1.2190542
4.744700504951396,0.96047974
2.657546425438362,2.2469273
6.683547967626158,1.4738646
8.135080858315796,1.9916153
6.537280664966001,1.5761003
4.741748541551749,0.8760233
5.3884212380765035,0.9517603
5.118297906026363,2.1226587
3.419025195383746,0.9915991
6.23080595460743,1.347292
4.207781421403025,0.85022354
5.880394178520298,1.1295614
4.572778265211792,1.1912603
6.648009340119824,1.4311733
3.610233823949951,0.79278755
10.449058105644749,3.147832
8.369632808835636,1.9641314
0.4995283615486006,0.8606863
7.13277220414674,1.462162
5.103050792047249,1.1466455
4.679007632058116,1.0859585
6.993924712092642,1.5459604
6.074070650522174,1.130002
4.463267144495873,0.9107723
4.208118789176163,1.4562035
8.012344378514175,1.9591932
5.980972319542323,1.2414055
6.001976942898782,1.2815475
7.011386905036613,1.4676714
6.956738548149982,1.5777225
3.3797014417213926,0.98078537
5.9791285090053705,1.0517654
4.831439887744299,1.86586
3.7921497209762958,1.0264606
1.6149424589898835,1.8359518
4.370719505716934,1.130866
4.537871091605133,0.83379364
7.161601465897139,1.5510912
1.1942543715478493,1.7111177
4.162416469477106,1.0752678
3.7413729453780746,0.80994225
8.131759050000898,1.9616747
7.821018906948321,1.7795925
4.480271326707999,1.1193104
4.932095182254377,1.2017183
5.438853643630978,1.1540918
2.828873618081321,1.1923418
3.6604600028986276,0.82894516
5.5245717275576425,1.025322
5.741011398344636,1.1666431
7.598492949245863,1.6794014
5.717375470164152,1.3470898
3.974332496191792,0.9279442
3.552519732583086,0.8318777
6.961937802737186,1.6291361
4.273464120647493,0.91760254
7.717840047717427,1.8106623
3.312745086579312,1.0768061
6.452918249733202,1.5617371
4.997756828759252,1.8064041
3.4938251368222524,2.424283
4.652596638382555,0.91715527
6.771787063215193,1.381424
8.991029488829422,2.3356142
6.150340964456618,1.1847391
9.146199753525199,2.377655
5.344141442780243,1.3654919
5.816144166893537,1.136797
9.801445510601262,2.405079
4.290646928041491,0.92649937
3.5039513302677374,0.8219061
8.463431365189585,2.3239403
3.309455163872295,1.3982067
3.5114266651935644,1.1661663
4.049634727964007,0.7823248
3.547008682349107,0.8403473
0.6826280510939675,1.317483
7.474254790426606,1.6134453
6.263317656630878,1.2029715
4.10203048922032,0.9163799
5.144941821536186,1.1126137
4.25138253288312,1.0375156
4.461049130588924,0.9894476
5.945627673323374,1.1856165
4.673845618750711,1.0217648
5.583095917726139,1.2332621
6.150295898871558,1.5904264
6.919033128919789,1.5318336
4.007399718463889,0.80329037
5.062985548748509,0.94169044
2.523543427395939,1.0920076
8.461541727329493,2.027855
3.1590256537465553,1.2311163
6.43515126190524,1.3965445
5.964230623403605,1.8484383
3.950132863560688,0.9927254
4.172131513981139,1.9859781
9.964089532150599,2.6468706
7.679504850162154,1.9036388
4.563376569255777,1.5592184
7.141803117315899,1.3872805
1.981604702111957,0.55933666
2.880940152943321,0.846364
4.544151208591224,1.9009647
11.218242254649905,2.866932
4.16664482768795,0.79765034
3.8028074035418484,0.86900806
6.005741909742614,1.3689337
4.283121662247691,1.5892687
4.123264516393768,0.78526115
4.519346252331355,1.3229666
9.077799369168744,2.3035774
11.835900162162126,3.1621723
4.532940776990097,1.7519207
3.982512469804826,0.8818636
4.572957549878037,0.8488054
9.637878958690198,2.3435326
4.018108490707094,1.5112486
10.031170695409905,2.5641308
4.538437906840159,0.9233866
5.2728407516410645,1.6361809
6.624973610450503,1.8423748
5.831868561075062,1.2131796
2.962888318833274,0.72331905
3.384504898388487,0.9497385
4.365540749087575,0.7596111
3.9305130318096992,0.9278641
9.786347006340009,2.6504898
8.135580355974579,2.1611462
5.611892307298257,0.9024162
4.15545576509772,0.7831173
2.4822213578309054,0.9434786
4.457397685316664,1.320404
4.439612716733961,0.9516506
8.247308083300027,1.8297558
5.170939354670514,0.9414902
6.8329843250719975,1.5140381
5.454061571092273,1.0586271
5.72154183904655,1.0990982
6.542049867454299,1.2879133
6.318856016777499,1.2310028
1.951633131096436,1.923707
5.709635336526121,1.2778826
6.112843535413933,1.1273937
4.757185794072408,0.8869953
4.6853419370883795,0.8017559
0.6812272199489051,1.3483801
5.0153217039927345,0.92752934
3.5436764313697413,1.0455236
7.119579479060988,1.3945351
5.086570411167516,1.0569677
1.400574849868553,1.8700781
6.888044107788964,1.5864353
6.038751303411075,1.1575603
6.440985793903714,1.3388948
9.652775313787934,2.2208529
5.01126464075619,0.9921398
7.310232432569947,1.5754833
4.325460973171818,0.89896584
10.001125189206661,2.465969
3.7608632668056288,0.8527365
5.69287217654305,1.2969408
10.34744773748082,2.387619
4.495271535019443,0.9462786
3.9235942983282097,0.7081127
5.5953315769165055,1.0914516
6.87012991144201,1.4546547
4.453606147247118,1.2444286
6.912791119972269,1.3837309
11.60190291193026,3.050064
7.842353685317143,1.7266235
0.7614232031975803,1.4145069
4.905572585169827,1.1978436
4.333300586888422,0.77707577
5.041517596105182,1.1607676
6.391329088901262,1.3560829
6.1033261719638325,1.36131
3.0700342815699067,0.9463482
6.610401240458419,1.5275497
3.6653454452179215,1.2366285
8.705301535448676,2.2631931
3.075529494414573,0.86422443
0.26683560256189764,1.8870506
2.6115568992612523,1.1621017
2.4411205619674927,1.2383318
2.3287531210485994,0.5247259
4.722765322203044,0.89642715
4.343096912002103,0.81191444
4.614769303858214,0.95539
2.5474168521760028,0.8604021
5.543924538107335,1.6354389
3.78904442802925,1.1574612
4.515499050060912,0.9724455
10.519692039512368,2.796585
4.598137173466082,0.926074
7.262501412738345,1.606863
7.844338356520566,1.6977406
4.5111613185212835,0.9677801
3.232883685291661,0.9274578
0.6218026538812484,1.4281082
0.5742867746164677,1.2126408
1.785726645721173,0.4589777
3.8836501515097517,0.9779129
2.9471028127649426,0.54565525
4.632158708358727,1.1453304
5.122563524962413,1.2257729
9.856909986981858,2.3985157
10.438419618233677,2.9000874
6.999181865367575,1.3531523
4.030744694832903,0.7911444
4.670894216438041,1.0210714
-0.5211590052968482,2.2140875
4.8745291709020115,0.97517395
5.823508368019581,1.1324968
7.005232855610224,1.5955896
8.437347811988317,2.0541325
4.054170455476854,1.157587
6.464737730825476,2.096734
4.313228747046324,0.8327942
10.700773916934445,2.4329357
6.771209184427093,1.5416298
5.718936985826735,1.5920658
5.388560033244628,1.3037405
4.565511682493362,0.92645264
4.866231455080571,1.5592432
9.665038538970382,2.1561508
3.313780974303768,2.075158
6.672816274360919,1.6956806
4.423587728574185,1.1802254
2.6411345673037196,2.289897
7.088920736900871,1.6578512
6.82189262479287,1.557519
5.859144586903259,1.0765533
3.8033048829348584,0.9014683
2.690514274624263,0.4389553
6.635041246730612,1.314332
5.250832152248277,1.0596256
6.865066531515126,1.5425434
2.0778827567616887,1.844532
4.122052002790873,1.5572195
4.480520845674224,1.0061913
3.091453557520188,2.5425043
6.301744341952681,1.1216946
3.079610718861762,2.413478
4.09796313151705,1.1574593
6.634059383679645,1.6927967
5.169678140414449,1.3262701
6.46216688572153,1.4104567
4.3755818534635385,1.4108648
4.490300671654779,1.2440872
5.9738241106539025,1.2720461
4.713063568497645,0.94960594
6.896380715599559,1.4955044
8.291479288919511,2.3991146
4.244682707939479,1.1000185
3.4834437995602823,0.9209137
3.4886032965834612,0.7484188
5.662986114999578,1.0839529
5.142155517766238,1.5001831
6.106712489059728,1.5688286
5.718393612852209,1.2181587
3.43696091168683,0.79695225
2.286027088510373,0.79712296
0.28205677317490974,1.1831388
5.252007760568015,1.0889282
5.319515446917064,1.2549143
8.965603704023248,2.230671
5.691496242364455,1.1028996
6.353959759850575,1.2531834
4.312425588137767,0.768301
6.039716144937781,1.1803875
3.3734133385512504,0.77509403
5.937498326180339,1.1334124
8.738458056410668,2.323166
4.936669150928081,0.88844585
2.3677022493374125,1.1744156
4.104901772408015,0.85788536
1.6395684213544683,1.9748487
5.436730524176108,1.2599764
5.245236505349302,1.0351381
4.2521194131983915,1.0418873
6.2363262112367615,1.3940067
6.175416130925079,1.2329845
3.924911153436227,0.90070343
8.109742780731448,1.9758053
5.569109470329057,1.396307
4.49889868043242,0.85314465
2.6335536600381744,1.4821062
6.113935638607668,1.2711668
3.831431836076561,0.93146133
6.874132219698115,1.341569
6.716387736663837,1.4768658
0.6319673838334445,1.2285528
7.706996163302087,1.7630081
3.1389831953794616,0.89119816
2.9169912448994815,1.0859318
4.639172147980879,0.9712486
7.247875117599506,1.5381536
4.527487558234171,1.1763849
1.229049344869681,1.7443523
2.577709118648226,1.1626997
6.339254841212899,1.3229189
5.703739960938615,1.1844273
6.251035057781134,1.4860277
9.684835632882805,2.6071587
4.979249924592127,0.92247486
3.3665520245322895,1.3806267
5.934081423240984,1.1596327
3.995426935939303,0.75997543
5.550010740985993,1.078371
0.5654555560546406,1.0484114
3.567299689812593,0.92854977
5.055361431160938,0.91537666
5.241817318349666,1.6177378
7.085134177795467,1.555501
1.5078274739684137,0.7987814
6.035281068892338,1.1714125
7.655275359867325,1.8576965
1.5867815937536296,1.198966
8.113247536880909,1.8161716
4.078342957801317,0.8041029
5.928123307800762,1.4055462
4.525657002208909,0.9486084
9.868153287555934,2.529686
5.7677232272966386,1.0786276
4.513051314091248,0.8326559
2.9782459257842966,1.4326191
6.528127582551761,1.6256409
4.717551930779418,0.85061646
3.4627910555075587,0.9266033
5.984327983167322,1.5679941
7.546382089016056,1.6576548
0.751769994208928,1.2751083
8.088403294317825,1.9315205
6.019359124086588,1.3096294
4.090619472246946,0.90945053
6.5703982437251796,1.3842516
5.975348821870341,1.4481602
4.623854318311249,0.9454956
5.048456811376923,1.0433578
11.032095132763118,2.8046732
4.317515390035794,1.1472244
9.998514520547133,2.686966
10.264148062300709,2.5492573
5.369424550909038,0.9180727
6.538480871519681,1.304635
5.401255179970249,1.1871481
6.486742634205736,1.9632568
7.909353136700485,1.7769203
0.7009426839187309,1.211791
5.702866327542518,1.0292892
5.293700643970679,1.1810083
6.40771426582651,1.3417168
6.238093948861547,1.3647833
7.500905889928649,1.9317341
-0.3676123673796816,1.4384327
3.5508161810279137,0.96524525
5.063155881623821,1.2991314
9.741662727680417,2.431652
4.762084267827284,0.95866585
6.118408266692022,1.2822618
2.1757199324171825,2.0309544
4.842011053041741,1.1842403
5.4501647353386655,1.842432
3.924210905388218,1.7992754
4.514449964497732,1.0302467
3.017733231341044,0.9897013
5.847649102113069,1.4429407
4.79650959884242,1.3809366
4.440959947357618,1.3387918
5.94764753704434,2.113144
7.160929875033627,1.5554667
2.349875524844885,0.9217415
3.8865076359823494,1.5560837
5.749973287380785,1.4838905
4.841610115969768,1.3561077
5.871329460521647,1.489934
10.648606893678036,2.5319004
5.448284645536667,1.28656
3.810108245371085,0.808959
5.339470430586394,1.0042257
7.8572535067062645,1.9745274
5.027567036914419,1.1228151
4.485004727742062,1.0100832
7.128621344597377,1.5905008
4.480251749668652,1.1578074
5.903960625529514,1.0186844
2.5007773970745113,1.7772036
2.918245369902621,1.0966301
3.64806273495309,1.0589123
2.633583698454075,0.83305645
3.9062402508580973,1.1524906
4.945100063715911,1.1108694
5.56513125465321,1.3482218
4.7113903322036865,1.073657
0.5772544844897229,1.7121449
4.632950669028869,1.2397518
0.5065090384782156,0.528636
3.23512460169205,1.299387
4.305700454579512,1.1620989
0.8269975337925128,1.8410234
4.6623544902269085,1.0655937
2.409536083685067,0.8542509
1.1069364573188984,1.6259928
5.101428274408324,0.9273777
4.1776866425866555,0.95483017
3.580581936156138,1.2298279
3.6640904164776735,0.82426834
4.441281839986189,1.024682
0.3845337556621313,1.6458769
1.2172142352125803,1.8111801
0.899141950217329,1.7238274
3.9455325876196117,0.9385452
3.7779587562815866,0.732378
4.427698907340957,1.1637983
2.870685799058913,1.0264816
4.300874832486993,1.2083483
0.49155937586808207,1.4807262
5.865317278016873,1.1610508
2.427294657999459,2.0161066
2.96104031102311,0.6577139
2.875441696045657,1.2126131
2.467855014739447,1.1617937
6.7562443771818685,1.4026775
4.222504187115447,1.1154251
5.741703987371903,1.4107656
4.252522229936696,1.3544054
3.7719198225982,2.362193
7.329702346048599,1.4947681
8.112307532998216,1.7304773
6.178009877943413,1.1530886
5.256891397046344,1.1140823
9.402489178513658,2.3782635
4.527160959930304,1.3498297
4.771174549037159,0.9953594
3.7724340405844945,0.9240303
6.392861870391219,1.3314018
0.8789929418817319,1.584136
8.587356668349976,2.1953554
3.031623182081539,0.99123573
5.578349069084071,1.3508167
4.128524534558757,1.0891571
5.741830041876071,1.5717964
8.24581706708275,2.0856705
4.20551544996218,1.1608744
7.155155588525311,1.7188396
6.7101755829382554,1.969985
2.513241456276976,0.62375927
4.648572210259562,1.3192453
2.3296212551164466,1.4492912
5.63040453979311,1.0766716
3.1030859170522707,0.7014036
4.722990426110332,0.90063953
5.04653095959805,1.1713047
4.343834366960447,0.87003326
8.471167998843566,1.959341
2.744412269424,1.2780323
6.779002590434665,1.5685711
4.292596756254346,0.894269
3.8925556583793934,1.2700672
4.03616305685151,1.6203127
6.182042219540897,1.3386106
2.7627373229926437,0.6814146
4.749072388339798,1.3088121
4.595990528762652,1.7721338
8.283504221209963,2.0655117
3.9811214485297324,0.809927
7.06857896538817,1.5161018
4.960860645730861,0.9209089
3.2113771785263463,0.8395481
5.790854523341611,1.0247831
6.445293021004034,1.3424816
5.404651830391341,1.0015602
6.864913255739978,1.4128752
5.57805475439439,0.97912025
3.8453415736412104,2.2032566
6.39599283087815,1.2405281
4.820205349098423,1.3405371
4.653620976965369,1.6346254
4.803722321978082,0.93033504
5.737981707420534,1.1197481
6.355350838554649,1.3246765
7.665324876992397,1.6997881
6.281070805608245,1.1236448
4.91769665152691,0.935977
4.466235650663307,1.228303
0.8165856220247765,0.51974297
5.432664748231446,1.003149
3.3253245632494615,0.9985657
5.9614257828780595,1.2035589
3.525354876572587,0.83529377
5.528624387811716,0.9647474
9.31696303605959,2.3626404
6.341610703585669,1.3760471
2.83849138979428,2.1992636
10.803199984936054,2.543684
3.8760043758732614,0.86142445
8.996200614266453,2.2557068
3.8346659433167254,0.76610756
7.309520119380487,2.3434658
7.545869722913537,2.2783852
7.8095427564207185,1.8299322
4.892858932538303,1.5625906
9.005313178486503,2.0457382
7.57953942190256,1.7086897
5.34244312888829,1.1840391
5.221874661107277,0.9645872
4.6497357449051115,0.90005875
8.649263380332343,1.546875
4.985543781462431,1.1172276
4.508181036898323,0.89756966
5.195400301180051,0.92382145
4.663109964613845,1.8476849
5.4233856198481885,1.3040123
8.48265268927286,1.9908495
6.689960938668648,1.7826872
-0.6340787006784012,1.8864183
7.262852241870927,1.7409582
4.186605318890393,0.90023994
5.411735724496392,0.979187
8.558530277831967,2.0085487
2.2542880070843516,1.1801653
4.846576267358937,2.059208
6.45805465508888,2.3524284
4.977460323701761,2.05906
4.0800556911434605,1.2095909
4.865225815119619,0.92721367
3.2593479407798593,0.7317724
8.111376673088369,2.0411043
6.132251150115348,1.1649857
4.673049343674725,1.5010281
4.9241559137520685,1.3135052
4.55451165966619,1.0844193
7.4879319931791315,1.7592869
5.350972221893461,0.7980633
2.737859105278117,0.95832825
3.246541250259014,1.1462698
3.6723210127111106,1.051053
6.350091215674265,1.3493643
4.688208963915024,0.88756275
6.865287890926428,1.636591
4.635678825957482,1.2881899
4.1184088004233,0.9868202
2.2425905407594477,1.8164349
10.105788212289998,2.5682325
9.676124291570549,2.5139685
2.8803427299200486,1.1474667
5.189345390245975,1.2490969
2.550055239736535,0.97446537
10.559496879596097,2.6899757
2.4705116000785914,1.7935886
0.8467918567613424,2.1477757
3.9879985932103885,1.1544323
6.645122910627819,1.42733
6.759137477119342,1.4227009
4.107644803421634,0.85125446
5.8117563807366786,1.1760368
6.114392896597966,1.2940016
5.805359230992657,1.1084785
6.155168078171425,1.3013058
4.270798164791918,0.78901196
8.779472509030033,2.0299683
6.878471706190911,1.5056486
3.6423737064834647,1.3326836
6.171238345278592,1.4346399
4.373888926664607,0.81600857
9.044052165625796,2.3118343
3.9175713123470537,0.9248314
3.547721328156987,1.6264229
0.8569922939288084,1.477334
2.367815294252294,0.90448
5.055111173448191,1.3562031
5.858441432269759,1.1053362
2.247975544237404,1.2029924
4.691089437990112,1.8782558
4.802185734394646,1.5633307
2.5408462479962104,0.59432983
5.107572948920538,1.8432264
7.841918262923318,1.8746548
7.881657566463701,1.7908144
6.904291347837706,1.4915361
5.778458176099589,1.1042414
3.7045910191297295,1.6508236
4.786509664562056,1.0768051
2.783179769206912,0.7095127
2.5171487676939073,1.1133032
6.378756856555537,1.3431091
5.0723565159259145,1.3131666
3.0600998090153038,0.83737946
5.248750094898169,0.95145607
5.8525431105366295,1.1054773
2.7003744605073674,0.79296494
9.813554750248269,2.4136238
8.502935065095674,1.8460293
4.847013650498464,1.2283716
2.111705436829503,0.7618618
9.774119964450112,2.5024834
8.843416629833335,1.994318
5.891501943787263,1.6254606
5.177588957975324,1.5351458
5.599834706213953,1.5867119
4.463864277027664,1.1273813
5.528402616559523,0.9947424
7.278833057894552,1.5732222
3.696701257101463,0.7294884
4.783623581924466,1.0164137
4.696801199411603,0.97825336
4.726256404242198,1.7564516
1.9957261098951413,1.4322138
4.328109579553667,1.0212631
6.139382660406408,1.5378332
4.401944936069196,1.8384533
8.730366057740326,2.073063
4.9770882535543315,1.4852676
2.95086330577686,1.2228498
8.006896975835627,2.0340214
6.013947236850953,1.3554783
4.111392159756901,0.9558525
6.609115807531687,1.4311333
3.1717820910496197,1.0991783
3.6574166230582126,0.7091732
4.063486884900186,1.6925735
2.6517438759491228,2.3173962
3.801837203248491,1.0335331
6.498029666314466,1.3475151
6.5439220614275015,1.1321077
4.446757240052232,0.8957863
4.008487962606848,0.95861435
6.739539558468991,1.705553
7.346778737471972,1.5388832
3.9869476321577118,1.3037806
5.064506102796981,1.5569363
2.166060058213775,0.3173418
3.762233919144922,0.7966213
7.142156970248617,1.6085463
3.921783793821689,0.886755
4.065229853849473,0.7521944
0.14565972857827347,2.0427809
3.7655067747589115,1.4831114
4.473432539821838,1.242136
10.618708725842396,2.6195583
8.723024648578104,2.4678478
6.779588857233918,1.7327604
1.5115584758214737,1.7286205
3.9661044086556867,1.2981272
7.301049119182785,1.5179482
4.236702600464742,1.3026485
10.404254411460528,2.5081635
6.231058297409621,1.2936125
8.555389077726836,1.9831839
7.899794867495306,1.7927313
8.609919490682529,2.3237839
7.797825597221831,1.7464151
2.0308876733467933,2.2802
6.339448309348576,1.3751488
9.633805359638195,2.279151
7.027098847295235,1.6674871
3.054686782875427,0.69586086
4.134522822277917,1.1045551
5.080585023389393,0.9954939
4.264156111151982,0.9580307
4.761386053379702,0.8485451
4.799612908397471,1.098321
8.757202079684756,2.1321573
1.0568450298314644,1.4609432
8.081517452928615,2.080618
9.7297394177033,2.3266888
5.49872993173687,1.2373238
2.732430639628152,0.58508205
3.9992013748312036,1.0148897
3.1751466077770516,1.1957216
3.9094203983472315,0.9594917
0.8220739040633767,1.264307
5.948819745748379,1.1804876
4.2364564346031575,1.1041193
3.9354573011651617,0.9497633
5.204713535849475,0.9459982
5.168355630087742,1.3954554
7.687766543457027,1.9365253
4.1851596105378945,0.8837023
4.394789855396134,0.74390316
4.707556416817727,0.84555244
9.866072234264113,2.5015087
5.853284384402194,1.0431948
6.550483530136422,1.3102417
5.05192018199301,1.647644
5.957479363258383,1.296155
4.402921920747644,1.9156895
8.177363529985612,2.2454157
3.6880302920406827,1.2888966
4.458686049569689,0.7985649
4.268107043518411,1.489069
4.245576644837783,1.2748089
6.452115843501463,1.3379498
10.338555245271841,2.772787
5.417855538243504,1.110343
5.278674174003259,1.1732054
1.6991990177574188,0.9204674
4.291946492663451,1.2462196
5.334126692420178,0.9668913
1.7503908951097227,2.2653742
4.962388727624312,1.0114994
7.3743180160323085,1.565012
4.969192531473599,1.1412468
4.449146012153815,0.78905964
4.132733308389648,0.8062124
5.006464298222978,1.162015
5.488757899095978,1.23592
5.410430752257978,1.4808674
6.972171666414283,1.4849796
3.5187896523743394,0.8397398
3.398255003825838,1.9419546
9.753430532741483,2.5405293
5.161486954352146,1.0337429
4.65707243272257,0.92537975
4.85370362822491,0.89649963
7.902268797220241,1.8841743
8.638383087552747,2.187584
5.563745702314531,1.3812513
5.498761151757263,0.9813385
4.90215780909371,0.84633255
12.779268130415481,3.294424
5.341025045945637,1.4160881
4.871917756913369,1.1826887
5.386113141150702,1.2663794
7.659330126071762,1.6058512
9.914146832639396,2.3156672
10.503314904301515,2.3421116
8.591034658406866,2.0559845
10.259784242268488,2.7413254
3.1886846761722474,0.9959984
7.37508866468999,1.7500896
4.826019398141272,1.0968695
7.255704735170674,1.5298624
4.618624927066403,1.935049
3.9958266733574845,1.2726479
4.260834414082071,1.3538837
4.494272061499064,0.7748556
3.082150800847767,1.0859289
3.4061357171951236,0.76530933
3.901597011522636,1.1435528
6.18282246698822,1.688344
6.542835542482884,1.4408531
1.3798887134017601,1.5625601
6.704948966722625,1.4011974
5.182774820038688,1.0521841
6.595136900048171,1.1062632
3.2726644981338016,0.77295876
3.2441296144603875,0.7444172
9.575019168244342,2.466114
3.48506115005779,1.1570034
4.114803035620202,0.8604946
3.4142491837264224,0.92779636
4.553391700016746,0.9294672
5.772206017191715,1.3893423
4.273098768070904,1.2443943
5.058446724831821,1.2973747
4.4275948383906965,0.8234005
8.241624799725635,1.5386562
5.931526577328519,1.1574516
8.143299625463442,1.6599979
5.805930365883864,1.2425804
4.558059979661046,0.919569
3.9996430104509475,0.79482937
6.778671123180388,1.4503479
7.917771485235448,1.9395847
8.165690244058933,2.1532745
7.627836461919813,1.7475328
4.188633862303153,0.84018326
3.441561887938928,1.5177021
5.555524140061639,1.3117666
